order_id,customer_id,product_id,quantity,order_date,product_name,category,price,revenue
1248,15,55,4,2023-02-21 23:00:00,Product_55,Electronics,79.86,319.44
1249,376,1,2,2023-02-22 00:00:00,Product_1,Home,61.16,122.32
1250,497,89,4,2023-02-22 01:00:00,Product_89,Sports,753.11,3012.44
1251,4,66,4,2023-02-22 02:00:00,Product_66,Clothing,392.24,1568.96
1252,349,30,3,2023-02-22 03:00:00,Product_30,Clothing,255.25,765.75
1253,470,3,4,2023-02-22 04:00:00,Product_3,Electronics,545.23,2180.92
1254,409,21,2,2023-02-22 05:00:00,Product_21,Sports,553.73,1107.46
1255,397,89,2,2023-02-22 06:00:00,Product_89,Sports,753.11,1506.22
1256,210,84,1,2023-02-22 07:00:00,Product_84,Clothing,878.7,878.7
1257,161,49,1,2023-02-22 08:00:00,Product_49,Clothing,380.87,380.87
1258,16,86,3,2023-02-22 09:00:00,Product_86,Home,805.45,2416.3500000000004
1259,493,85,2,2023-02-22 10:00:00,Product_85,Clothing,737.72,1475.44
1260,426,62,2,2023-02-22 11:00:00,Product_62,Home,646.86,1293.72
1261,108,97,2,2023-02-22 12:00:00,Product_97,Electronics,859.83,1719.66
1262,382,38,3,2023-02-22 13:00:00,Product_38,Home,706.62,2119.86
1263,450,15,2,2023-02-22 14:00:00,Product_15,Clothing,837.62,1675.24
1264,311,52,1,2023-02-22 15:00:00,Product_52,Sports,857.92,857.92
1265,227,79,3,2023-02-22 16:00:00,Product_79,Clothing,816.32,2448.96
1266,170,46,1,2023-02-22 17:00:00,Product_46,Sports,619.69,619.69
1267,34,25,1,2023-02-22 18:00:00,Product_25,Clothing,955.32,955.32
1268,414,21,3,2023-02-22 19:00:00,Product_21,Sports,553.73,1661.19
1269,251,88,4,2023-02-22 20:00:00,Product_88,Home,185.67,742.68
1270,247,5,4,2023-02-22 21:00:00,Product_5,Home,728.83,2915.32
1271,269,70,1,2023-02-22 22:00:00,Product_70,Home,78.67,78.67
1272,141,47,4,2023-02-22 23:00:00,Product_47,Electronics,638.74,2554.96
1273,274,87,2,2023-02-23 00:00:00,Product_87,Clothing,289.21,578.42
1274,416,68,3,2023-02-23 01:00:00,Product_68,Sports,906.3,2718.8999999999996
1275,96,91,1,2023-02-23 02:00:00,Product_91,Electronics,990.6,990.6
1276,227,18,2,2023-02-23 03:00:00,Product_18,Clothing,181.56,363.12
1277,379,21,4,2023-02-23 04:00:00,Product_21,Sports,553.73,2214.92
1278,39,92,2,2023-02-23 05:00:00,Product_92,Sports,418.49,836.98
1279,302,99,4,2023-02-23 06:00:00,Product_99,Sports,753.36,3013.44
1280,500,86,1,2023-02-23 07:00:00,Product_86,Home,805.45,805.45
1281,29,23,2,2023-02-23 08:00:00,Product_23,Clothing,663.6,1327.2
1282,446,64,3,2023-02-23 09:00:00,Product_64,Home,550.16,1650.48
1283,497,67,1,2023-02-23 10:00:00,Product_67,Clothing,961.58,961.58
1284,477,40,2,2023-02-23 11:00:00,Product_40,Clothing,106.86,213.72
1285,318,10,2,2023-02-23 12:00:00,Product_10,Clothing,278.12,556.24
1286,245,89,4,2023-02-23 13:00:00,Product_89,Sports,753.11,3012.44
1287,236,52,1,2023-02-23 14:00:00,Product_52,Sports,857.92,857.92
1288,185,72,1,2023-02-23 15:00:00,Product_72,Home,28.04,28.04
1289,272,75,1,2023-02-23 16:00:00,Product_75,Home,80.48,80.48
1290,440,61,1,2023-02-23 17:00:00,Product_61,Sports,394.29,394.29
1291,236,64,4,2023-02-23 18:00:00,Product_64,Home,550.16,2200.64
1292,239,5,3,2023-02-23 19:00:00,Product_5,Home,728.83,2186.4900000000002
1293,377,53,1,2023-02-23 20:00:00,Product_53,Electronics,662.11,662.11
1294,266,55,4,2023-02-23 21:00:00,Product_55,Electronics,79.86,319.44
1295,414,37,3,2023-02-23 22:00:00,Product_37,Sports,856.91,2570.73
1296,409,56,3,2023-02-23 23:00:00,Product_56,Sports,646.0,1938.0
1297,359,59,4,2023-02-24 00:00:00,Product_59,Sports,940.83,3763.32
1298,340,93,1,2023-02-24 01:00:00,Product_93,Electronics,378.3,378.3
1299,389,69,3,2023-02-24 02:00:00,Product_69,Home,203.83,611.49
1300,65,73,1,2023-02-24 03:00:00,Product_73,Electronics,103.5,103.5
1301,478,59,1,2023-02-24 04:00:00,Product_59,Sports,940.83,940.83
1302,177,2,2,2023-02-24 05:00:00,Product_2,Electronics,536.04,1072.08
1303,3,65,1,2023-02-24 06:00:00,Product_65,Sports,942.05,942.05
1304,429,60,2,2023-02-24 07:00:00,Product_60,Clothing,579.72,1159.44
1305,142,51,3,2023-02-24 08:00:00,Product_51,Electronics,508.1,1524.3000000000002
1306,376,30,4,2023-02-24 09:00:00,Product_30,Clothing,255.25,1021.0
1307,158,11,2,2023-02-24 10:00:00,Product_11,Electronics,444.58,889.16
1308,498,92,4,2023-02-24 11:00:00,Product_92,Sports,418.49,1673.96
1309,324,76,3,2023-02-24 12:00:00,Product_76,Clothing,325.79,977.3700000000001
1310,146,39,1,2023-02-24 13:00:00,Product_39,Electronics,479.43,479.43
1311,446,90,3,2023-02-24 14:00:00,Product_90,Electronics,808.77,2426.31
1312,293,77,4,2023-02-24 15:00:00,Product_77,Electronics,846.43,3385.72
1313,153,72,3,2023-02-24 16:00:00,Product_72,Home,28.04,84.12
1314,432,63,1,2023-02-24 17:00:00,Product_63,Home,463.67,463.67
1315,193,64,3,2023-02-24 18:00:00,Product_64,Home,550.16,1650.48
1316,437,61,1,2023-02-24 19:00:00,Product_61,Sports,394.29,394.29
1317,494,54,2,2023-02-24 20:00:00,Product_54,Sports,171.31,342.62
1318,463,92,4,2023-02-24 21:00:00,Product_92,Sports,418.49,1673.96
1319,73,94,1,2023-02-24 22:00:00,Product_94,Sports,778.65,778.65
1320,399,73,1,2023-02-24 23:00:00,Product_73,Electronics,103.5,103.5
1321,305,95,3,2023-02-25 00:00:00,Product_95,Sports,347.4,1042.1999999999998
1322,377,58,2,2023-02-25 01:00:00,Product_58,Clothing,589.92,1179.84
1323,344,85,1,2023-02-25 02:00:00,Product_85,Clothing,737.72,737.72
1324,452,56,2,2023-02-25 03:00:00,Product_56,Sports,646.0,1292.0
1325,140,34,2,2023-02-25 04:00:00,Product_34,Electronics,124.91,249.82
1326,187,31,3,2023-02-25 05:00:00,Product_31,Electronics,362.41,1087.23
1327,293,52,1,2023-02-25 06:00:00,Product_52,Sports,857.92,857.92
1328,61,89,3,2023-02-25 07:00:00,Product_89,Sports,753.11,2259.33
1329,485,76,4,2023-02-25 08:00:00,Product_76,Clothing,325.79,1303.16
1330,427,1,4,2023-02-25 09:00:00,Product_1,Home,61.16,244.64
1331,380,55,1,2023-02-25 10:00:00,Product_55,Electronics,79.86,79.86
1332,198,22,2,2023-02-25 11:00:00,Product_22,Home,717.45,1434.9
1333,295,40,1,2023-02-25 12:00:00,Product_40,Clothing,106.86,106.86
1334,440,1,1,2023-02-25 13:00:00,Product_1,Home,61.16,61.16
1335,319,65,4,2023-02-25 14:00:00,Product_65,Sports,942.05,3768.2
1336,302,63,4,2023-02-25 15:00:00,Product_63,Home,463.67,1854.68
1337,344,54,2,2023-02-25 16:00:00,Product_54,Sports,171.31,342.62
1338,11,42,2,2023-02-25 17:00:00,Product_42,Clothing,478.74,957.48
1339,62,21,1,2023-02-25 18:00:00,Product_21,Sports,553.73,553.73
1340,333,79,3,2023-02-25 19:00:00,Product_79,Clothing,816.32,2448.96
1341,226,81,1,2023-02-25 20:00:00,Product_81,Clothing,126.98,126.98
1342,153,22,2,2023-02-25 21:00:00,Product_22,Home,717.45,1434.9
1343,199,38,3,2023-02-25 22:00:00,Product_38,Home,706.62,2119.86
1344,52,99,4,2023-02-25 23:00:00,Product_99,Sports,753.36,3013.44
1345,260,80,2,2023-02-26 00:00:00,Product_80,Clothing,289.04,578.08
1346,59,8,2,2023-02-26 01:00:00,Product_8,Home,329.73,659.46
1347,72,62,3,2023-02-26 02:00:00,Product_62,Home,646.86,1940.58
1348,148,47,2,2023-02-26 03:00:00,Product_47,Electronics,638.74,1277.48
1349,349,17,2,2023-02-26 04:00:00,Product_17,Sports,414.86,829.72
1350,63,17,2,2023-02-26 05:00:00,Product_17,Sports,414.86,829.72
1351,310,90,2,2023-02-26 06:00:00,Product_90,Electronics,808.77,1617.54
1352,373,13,2,2023-02-26 07:00:00,Product_13,Home,35.1,70.2
1353,243,17,2,2023-02-26 08:00:00,Product_17,Sports,414.86,829.72
1354,493,38,2,2023-02-26 09:00:00,Product_38,Home,706.62,1413.24
1355,366,81,2,2023-02-26 10:00:00,Product_81,Clothing,126.98,253.96
1356,330,78,4,2023-02-26 11:00:00,Product_78,Clothing,33.04,132.16
1357,107,45,2,2023-02-26 12:00:00,Product_45,Electronics,404.52,809.04
1358,226,6,4,2023-02-26 13:00:00,Product_6,Electronics,976.09,3904.36
1359,313,35,4,2023-02-26 14:00:00,Product_35,Home,55.54,222.16
1360,218,14,1,2023-02-26 15:00:00,Product_14,Clothing,963.02,963.02
1361,425,72,1,2023-02-26 16:00:00,Product_72,Home,28.04,28.04
1362,241,61,4,2023-02-26 17:00:00,Product_61,Sports,394.29,1577.16
1363,259,15,4,2023-02-26 18:00:00,Product_15,Clothing,837.62,3350.48
1364,376,54,2,2023-02-26 19:00:00,Product_54,Sports,171.31,342.62
1365,262,27,1,2023-02-26 20:00:00,Product_27,Home,558.81,558.81
1366,5,13,3,2023-02-26 21:00:00,Product_13,Home,35.1,105.30000000000001
1367,261,31,1,2023-02-26 22:00:00,Product_31,Electronics,362.41,362.41
1368,54,35,4,2023-02-26 23:00:00,Product_35,Home,55.54,222.16
1369,47,60,4,2023-02-27 00:00:00,Product_60,Clothing,579.72,2318.88
1370,215,6,2,2023-02-27 01:00:00,Product_6,Electronics,976.09,1952.18
1371,177,69,2,2023-02-27 02:00:00,Product_69,Home,203.83,407.66
1372,9,86,1,2023-02-27 03:00:00,Product_86,Home,805.45,805.45
1373,99,58,2,2023-02-27 04:00:00,Product_58,Clothing,589.92,1179.84
1374,20,49,3,2023-02-27 05:00:00,Product_49,Clothing,380.87,1142.6100000000001
1375,378,23,3,2023-02-27 06:00:00,Product_23,Clothing,663.6,1990.8000000000002
1376,241,89,2,2023-02-27 07:00:00,Product_89,Sports,753.11,1506.22
1377,61,34,3,2023-02-27 08:00:00,Product_34,Electronics,124.91,374.73
1378,379,26,3,2023-02-27 09:00:00,Product_26,Home,740.52,2221.56
1379,490,47,1,2023-02-27 10:00:00,Product_47,Electronics,638.74,638.74
1380,419,5,3,2023-02-27 11:00:00,Product_5,Home,728.83,2186.4900000000002
1381,178,90,4,2023-02-27 12:00:00,Product_90,Electronics,808.77,3235.08
1382,338,20,4,2023-02-27 13:00:00,Product_20,Clothing,257.74,1030.96
1383,62,6,1,2023-02-27 14:00:00,Product_6,Electronics,976.09,976.09
1384,145,70,2,2023-02-27 15:00:00,Product_70,Home,78.67,157.34
1385,216,59,1,2023-02-27 16:00:00,Product_59,Sports,940.83,940.83
1386,3,64,2,2023-02-27 17:00:00,Product_64,Home,550.16,1100.32
1387,160,18,2,2023-02-27 18:00:00,Product_18,Clothing,181.56,363.12
1388,227,4,2,2023-02-27 19:00:00,Product_4,Sports,641.06,1282.12
1389,486,17,2,2023-02-27 20:00:00,Product_17,Sports,414.86,829.72
1390,269,14,2,2023-02-27 21:00:00,Product_14,Clothing,963.02,1926.04
1391,120,78,1,2023-02-27 22:00:00,Product_78,Clothing,33.04,33.04
1392,381,13,2,2023-02-27 23:00:00,Product_13,Home,35.1,70.2
1393,495,7,3,2023-02-28 00:00:00,Product_7,Sports,521.14,1563.42
1394,89,44,3,2023-02-28 01:00:00,Product_44,Clothing,439.51,1318.53
1395,329,15,2,2023-02-28 02:00:00,Product_15,Clothing,837.62,1675.24
1396,68,19,3,2023-02-28 03:00:00,Product_19,Sports,164.87,494.61
1397,398,63,4,2023-02-28 04:00:00,Product_63,Home,463.67,1854.68
1398,357,35,1,2023-02-28 05:00:00,Product_35,Home,55.54,55.54
1399,98,81,1,2023-02-28 06:00:00,Product_81,Clothing,126.98,126.98
1400,267,35,2,2023-02-28 07:00:00,Product_35,Home,55.54,111.08
1401,105,19,2,2023-02-28 08:00:00,Product_19,Sports,164.87,329.74
1402,440,20,4,2023-02-28 09:00:00,Product_20,Clothing,257.74,1030.96
1403,323,100,2,2023-02-28 10:00:00,Product_100,Clothing,757.0,1514.0
1404,123,35,3,2023-02-28 11:00:00,Product_35,Home,55.54,166.62
1405,476,32,4,2023-02-28 12:00:00,Product_32,Sports,760.27,3041.08
1406,29,48,3,2023-02-28 13:00:00,Product_48,Sports,54.85,164.55
1407,137,44,1,2023-02-28 14:00:00,Product_44,Clothing,439.51,439.51
1408,195,24,3,2023-02-28 15:00:00,Product_24,Home,287.13,861.39
1409,409,61,1,2023-02-28 16:00:00,Product_61,Sports,394.29,394.29
1410,226,17,3,2023-02-28 17:00:00,Product_17,Sports,414.86,1244.58
1411,332,71,1,2023-02-28 18:00:00,Product_71,Clothing,109.77,109.77
1412,170,50,2,2023-02-28 19:00:00,Product_50,Home,629.6,1259.2
1413,9,65,3,2023-02-28 20:00:00,Product_65,Sports,942.05,2826.1499999999996
1414,463,99,1,2023-02-28 21:00:00,Product_99,Sports,753.36,753.36
1415,40,32,3,2023-02-28 22:00:00,Product_32,Sports,760.27,2280.81
1416,25,36,4,2023-02-28 23:00:00,Product_36,Clothing,50.32,201.28
1417,261,13,2,2023-03-01 00:00:00,Product_13,Home,35.1,70.2
1418,395,70,1,2023-03-01 01:00:00,Product_70,Home,78.67,78.67
1419,443,58,4,2023-03-01 02:00:00,Product_58,Clothing,589.92,2359.68
1420,226,14,3,2023-03-01 03:00:00,Product_14,Clothing,963.02,2889.06
1421,472,37,4,2023-03-01 04:00:00,Product_37,Sports,856.91,3427.64
1422,124,79,3,2023-03-01 05:00:00,Product_79,Clothing,816.32,2448.96
1423,463,68,2,2023-03-01 06:00:00,Product_68,Sports,906.3,1812.6
1424,38,40,4,2023-03-01 07:00:00,Product_40,Clothing,106.86,427.44
1425,328,59,2,2023-03-01 08:00:00,Product_59,Sports,940.83,1881.66
1426,251,80,1,2023-03-01 09:00:00,Product_80,Clothing,289.04,289.04
1427,389,92,3,2023-03-01 10:00:00,Product_92,Sports,418.49,1255.47
1428,176,16,3,2023-03-01 11:00:00,Product_16,Home,699.01,2097.0299999999997
1429,90,62,2,2023-03-01 12:00:00,Product_62,Home,646.86,1293.72
1430,402,4,2,2023-03-01 13:00:00,Product_4,Sports,641.06,1282.12
1431,454,45,1,2023-03-01 14:00:00,Product_45,Electronics,404.52,404.52
1432,37,90,4,2023-03-01 15:00:00,Product_90,Electronics,808.77,3235.08
1433,316,28,3,2023-03-01 16:00:00,Product_28,Clothing,615.6,1846.8000000000002
1434,176,96,3,2023-03-01 17:00:00,Product_96,Sports,931.45,2794.3500000000004
1435,461,66,1,2023-03-01 18:00:00,Product_66,Clothing,392.24,392.24
1436,284,31,1,2023-03-01 19:00:00,Product_31,Electronics,362.41,362.41
1437,453,3,2,2023-03-01 20:00:00,Product_3,Electronics,545.23,1090.46
1438,461,8,2,2023-03-01 21:00:00,Product_8,Home,329.73,659.46
1439,81,24,4,2023-03-01 22:00:00,Product_24,Home,287.13,1148.52
1440,114,15,1,2023-03-01 23:00:00,Product_15,Clothing,837.62,837.62
1441,40,43,4,2023-03-02 00:00:00,Product_43,Home,181.47,725.88
1442,301,31,1,2023-03-02 01:00:00,Product_31,Electronics,362.41,362.41
1443,224,73,3,2023-03-02 02:00:00,Product_73,Electronics,103.5,310.5
1444,318,45,1,2023-03-02 03:00:00,Product_45,Electronics,404.52,404.52
1445,349,66,1,2023-03-02 04:00:00,Product_66,Clothing,392.24,392.24
1446,115,8,3,2023-03-02 05:00:00,Product_8,Home,329.73,989.19
1447,186,71,1,2023-03-02 06:00:00,Product_71,Clothing,109.77,109.77
1448,323,57,4,2023-03-02 07:00:00,Product_57,Sports,36.25,145.0
1449,56,80,2,2023-03-02 08:00:00,Product_80,Clothing,289.04,578.08
1450,40,99,2,2023-03-02 09:00:00,Product_99,Sports,753.36,1506.72
1451,354,30,4,2023-03-02 10:00:00,Product_30,Clothing,255.25,1021.0
1452,40,74,3,2023-03-02 11:00:00,Product_74,Clothing,686.18,2058.54
1453,347,18,1,2023-03-02 12:00:00,Product_18,Clothing,181.56,181.56
1454,461,69,4,2023-03-02 13:00:00,Product_69,Home,203.83,815.32
1455,237,93,2,2023-03-02 14:00:00,Product_93,Electronics,378.3,756.6
1456,289,39,2,2023-03-02 15:00:00,Product_39,Electronics,479.43,958.86
1457,262,60,4,2023-03-02 16:00:00,Product_60,Clothing,579.72,2318.88
1458,216,98,2,2023-03-02 17:00:00,Product_98,Home,434.7,869.4
1459,147,43,4,2023-03-02 18:00:00,Product_43,Home,181.47,725.88
1460,336,45,2,2023-03-02 19:00:00,Product_45,Electronics,404.52,809.04
1461,168,23,4,2023-03-02 20:00:00,Product_23,Clothing,663.6,2654.4
1462,92,69,1,2023-03-02 21:00:00,Product_69,Home,203.83,203.83
1463,353,94,1,2023-03-02 22:00:00,Product_94,Sports,778.65,778.65
1464,59,6,1,2023-03-02 23:00:00,Product_6,Electronics,976.09,976.09
1465,59,56,1,2023-03-03 00:00:00,Product_56,Sports,646.0,646.0
1466,304,4,2,2023-03-03 01:00:00,Product_4,Sports,641.06,1282.12
1467,169,93,3,2023-03-03 02:00:00,Product_93,Electronics,378.3,1134.9
1468,269,23,4,2023-03-03 03:00:00,Product_23,Clothing,663.6,2654.4
1469,363,6,3,2023-03-03 04:00:00,Product_6,Electronics,976.09,2928.27
1470,45,32,2,2023-03-03 05:00:00,Product_32,Sports,760.27,1520.54
1471,345,18,2,2023-03-03 06:00:00,Product_18,Clothing,181.56,363.12
1472,181,15,3,2023-03-03 07:00:00,Product_15,Clothing,837.62,2512.86
1473,170,40,3,2023-03-03 08:00:00,Product_40,Clothing,106.86,320.58
1474,356,96,2,2023-03-03 09:00:00,Product_96,Sports,931.45,1862.9
1475,191,73,2,2023-03-03 10:00:00,Product_73,Electronics,103.5,207.0
1476,155,74,4,2023-03-03 11:00:00,Product_74,Clothing,686.18,2744.72
1477,422,84,1,2023-03-03 12:00:00,Product_84,Clothing,878.7,878.7
1478,188,6,1,2023-03-03 13:00:00,Product_6,Electronics,976.09,976.09
1479,7,63,4,2023-03-03 14:00:00,Product_63,Home,463.67,1854.68
1480,133,67,3,2023-03-03 15:00:00,Product_67,Clothing,961.58,2884.7400000000002
1481,235,11,2,2023-03-03 16:00:00,Product_11,Electronics,444.58,889.16
1482,45,43,3,2023-03-03 17:00:00,Product_43,Home,181.47,544.41
1483,314,17,1,2023-03-03 18:00:00,Product_17,Sports,414.86,414.86
1484,249,96,1,2023-03-03 19:00:00,Product_96,Sports,931.45,931.45
1485,499,4,3,2023-03-03 20:00:00,Product_4,Sports,641.06,1923.1799999999998
1486,31,63,1,2023-03-03 21:00:00,Product_63,Home,463.67,463.67
1487,23,68,2,2023-03-03 22:00:00,Product_68,Sports,906.3,1812.6
1488,426,81,4,2023-03-03 23:00:00,Product_81,Clothing,126.98,507.92
1489,394,41,3,2023-03-04 00:00:00,Product_41,Home,496.7,1490.1
1490,160,83,2,2023-03-04 01:00:00,Product_83,Sports,632.65,1265.3
1491,363,5,2,2023-03-04 02:00:00,Product_5,Home,728.83,1457.66
1492,437,32,1,2023-03-04 03:00:00,Product_32,Sports,760.27,760.27
1493,158,86,2,2023-03-04 04:00:00,Product_86,Home,805.45,1610.9
1494,39,70,3,2023-03-04 05:00:00,Product_70,Home,78.67,236.01
1495,415,35,2,2023-03-04 06:00:00,Product_35,Home,55.54,111.08
1496,82,22,4,2023-03-04 07:00:00,Product_22,Home,717.45,2869.8
1497,356,65,2,2023-03-04 08:00:00,Product_65,Sports,942.05,1884.1
1498,258,84,2,2023-03-04 09:00:00,Product_84,Clothing,878.7,1757.4
1499,206,22,4,2023-03-04 10:00:00,Product_22,Home,717.45,2869.8
1500,77,11,2,2023-03-04 11:00:00,Product_11,Electronics,444.58,889.16
1501,477,77,2,2023-03-04 12:00:00,Product_77,Electronics,846.43,1692.86
1502,12,3,1,2023-03-04 13:00:00,Product_3,Electronics,545.23,545.23
1503,295,9,3,2023-03-04 14:00:00,Product_9,Sports,797.23,2391.69
1504,450,60,1,2023-03-04 15:00:00,Product_60,Clothing,579.72,579.72
1505,224,76,3,2023-03-04 16:00:00,Product_76,Clothing,325.79,977.3700000000001
1506,13,87,4,2023-03-04 17:00:00,Product_87,Clothing,289.21,1156.84
1507,46,14,4,2023-03-04 18:00:00,Product_14,Clothing,963.02,3852.08
1508,155,97,4,2023-03-04 19:00:00,Product_97,Electronics,859.83,3439.32
1509,113,18,3,2023-03-04 20:00:00,Product_18,Clothing,181.56,544.6800000000001
1510,233,73,3,2023-03-04 21:00:00,Product_73,Electronics,103.5,310.5
1511,17,23,3,2023-03-04 22:00:00,Product_23,Clothing,663.6,1990.8000000000002
1512,360,74,4,2023-03-04 23:00:00,Product_74,Clothing,686.18,2744.72
1513,223,83,3,2023-03-05 00:00:00,Product_83,Sports,632.65,1897.9499999999998
1514,354,47,2,2023-03-05 01:00:00,Product_47,Electronics,638.74,1277.48
1515,188,69,1,2023-03-05 02:00:00,Product_69,Home,203.83,203.83
1516,448,47,4,2023-03-05 03:00:00,Product_47,Electronics,638.74,2554.96
1517,344,87,1,2023-03-05 04:00:00,Product_87,Clothing,289.21,289.21
1518,365,30,2,2023-03-05 05:00:00,Product_30,Clothing,255.25,510.5
1519,163,25,3,2023-03-05 06:00:00,Product_25,Clothing,955.32,2865.96
1520,496,28,1,2023-03-05 07:00:00,Product_28,Clothing,615.6,615.6
1521,326,98,2,2023-03-05 08:00:00,Product_98,Home,434.7,869.4
1522,467,25,2,2023-03-05 09:00:00,Product_25,Clothing,955.32,1910.64
1523,414,74,1,2023-03-05 10:00:00,Product_74,Clothing,686.18,686.18
1524,455,78,4,2023-03-05 11:00:00,Product_78,Clothing,33.04,132.16
1525,74,58,1,2023-03-05 12:00:00,Product_58,Clothing,589.92,589.92
1526,233,94,4,2023-03-05 13:00:00,Product_94,Sports,778.65,3114.6
1527,224,41,3,2023-03-05 14:00:00,Product_41,Home,496.7,1490.1
1528,482,25,4,2023-03-05 15:00:00,Product_25,Clothing,955.32,3821.28
1529,319,78,3,2023-03-05 16:00:00,Product_78,Clothing,33.04,99.12
1530,412,99,1,2023-03-05 17:00:00,Product_99,Sports,753.36,753.36
1531,60,48,3,2023-03-05 18:00:00,Product_48,Sports,54.85,164.55
1532,335,98,2,2023-03-05 19:00:00,Product_98,Home,434.7,869.4
1533,222,10,3,2023-03-05 20:00:00,Product_10,Clothing,278.12,834.36
1534,37,99,4,2023-03-05 21:00:00,Product_99,Sports,753.36,3013.44
1535,477,75,4,2023-03-05 22:00:00,Product_75,Home,80.48,321.92
1536,278,11,4,2023-03-05 23:00:00,Product_11,Electronics,444.58,1778.32
1537,196,85,3,2023-03-06 00:00:00,Product_85,Clothing,737.72,2213.16
1538,404,21,4,2023-03-06 01:00:00,Product_21,Sports,553.73,2214.92
1539,352,86,4,2023-03-06 02:00:00,Product_86,Home,805.45,3221.8
1540,484,45,2,2023-03-06 03:00:00,Product_45,Electronics,404.52,809.04
1541,242,7,3,2023-03-06 04:00:00,Product_7,Sports,521.14,1563.42
1542,324,81,2,2023-03-06 05:00:00,Product_81,Clothing,126.98,253.96
1543,219,64,4,2023-03-06 06:00:00,Product_64,Home,550.16,2200.64
1544,192,64,4,2023-03-06 07:00:00,Product_64,Home,550.16,2200.64
1545,17,2,4,2023-03-06 08:00:00,Product_2,Electronics,536.04,2144.16
1546,12,76,3,2023-03-06 09:00:00,Product_76,Clothing,325.79,977.3700000000001
1547,406,42,1,2023-03-06 10:00:00,Product_42,Clothing,478.74,478.74
1548,401,82,4,2023-03-06 11:00:00,Product_82,Electronics,699.77,2799.08
1549,394,54,4,2023-03-06 12:00:00,Product_54,Sports,171.31,685.24
1550,374,75,4,2023-03-06 13:00:00,Product_75,Home,80.48,321.92
1551,193,16,4,2023-03-06 14:00:00,Product_16,Home,699.01,2796.04
1552,22,18,3,2023-03-06 15:00:00,Product_18,Clothing,181.56,544.6800000000001
1553,474,99,1,2023-03-06 16:00:00,Product_99,Sports,753.36,753.36
1554,120,59,1,2023-03-06 17:00:00,Product_59,Sports,940.83,940.83
1555,210,90,1,2023-03-06 18:00:00,Product_90,Electronics,808.77,808.77
1556,306,16,4,2023-03-06 19:00:00,Product_16,Home,699.01,2796.04
1557,270,6,4,2023-03-06 20:00:00,Product_6,Electronics,976.09,3904.36
1558,192,57,1,2023-03-06 21:00:00,Product_57,Sports,36.25,36.25
1559,175,47,1,2023-03-06 22:00:00,Product_47,Electronics,638.74,638.74
1560,285,48,4,2023-03-06 23:00:00,Product_48,Sports,54.85,219.4
1561,204,42,4,2023-03-07 00:00:00,Product_42,Clothing,478.74,1914.96
1562,164,76,2,2023-03-07 01:00:00,Product_76,Clothing,325.79,651.58
1563,251,60,2,2023-03-07 02:00:00,Product_60,Clothing,579.72,1159.44
1564,227,77,2,2023-03-07 03:00:00,Product_77,Electronics,846.43,1692.86
1565,436,4,1,2023-03-07 04:00:00,Product_4,Sports,641.06,641.06
1566,381,2,3,2023-03-07 05:00:00,Product_2,Electronics,536.04,1608.12
1567,460,90,4,2023-03-07 06:00:00,Product_90,Electronics,808.77,3235.08
1568,7,59,2,2023-03-07 07:00:00,Product_59,Sports,940.83,1881.66
1569,29,27,3,2023-03-07 08:00:00,Product_27,Home,558.81,1676.4299999999998
1570,395,27,4,2023-03-07 09:00:00,Product_27,Home,558.81,2235.24
1571,33,79,3,2023-03-07 10:00:00,Product_79,Clothing,816.32,2448.96
1572,134,72,1,2023-03-07 11:00:00,Product_72,Home,28.04,28.04
1573,367,7,1,2023-03-07 12:00:00,Product_7,Sports,521.14,521.14
1574,79,63,1,2023-03-07 13:00:00,Product_63,Home,463.67,463.67
1575,416,46,2,2023-03-07 14:00:00,Product_46,Sports,619.69,1239.38
1576,435,63,4,2023-03-07 15:00:00,Product_63,Home,463.67,1854.68
1577,459,12,1,2023-03-07 16:00:00,Product_12,Clothing,87.67,87.67
1578,58,13,2,2023-03-07 17:00:00,Product_13,Home,35.1,70.2
1579,471,43,2,2023-03-07 18:00:00,Product_43,Home,181.47,362.94
1580,26,17,2,2023-03-07 19:00:00,Product_17,Sports,414.86,829.72
1581,482,63,2,2023-03-07 20:00:00,Product_63,Home,463.67,927.34
1582,430,81,1,2023-03-07 21:00:00,Product_81,Clothing,126.98,126.98
1583,226,36,2,2023-03-07 22:00:00,Product_36,Clothing,50.32,100.64
1584,285,85,1,2023-03-07 23:00:00,Product_85,Clothing,737.72,737.72
1585,4,8,1,2023-03-08 00:00:00,Product_8,Home,329.73,329.73
1586,465,69,2,2023-03-08 01:00:00,Product_69,Home,203.83,407.66
1587,99,90,1,2023-03-08 02:00:00,Product_90,Electronics,808.77,808.77
1588,397,80,4,2023-03-08 03:00:00,Product_80,Clothing,289.04,1156.16
1589,489,36,4,2023-03-08 04:00:00,Product_36,Clothing,50.32,201.28
1590,39,28,3,2023-03-08 05:00:00,Product_28,Clothing,615.6,1846.8000000000002
1591,271,93,4,2023-03-08 06:00:00,Product_93,Electronics,378.3,1513.2
1592,375,47,1,2023-03-08 07:00:00,Product_47,Electronics,638.74,638.74
1593,285,76,1,2023-03-08 08:00:00,Product_76,Clothing,325.79,325.79
1594,157,30,4,2023-03-08 09:00:00,Product_30,Clothing,255.25,1021.0
1595,75,23,2,2023-03-08 10:00:00,Product_23,Clothing,663.6,1327.2
1596,372,16,2,2023-03-08 11:00:00,Product_16,Home,699.01,1398.02
